,category,subcategory,type,projectCategory,constructionCategory,source,id,createdAt,updatedAt,_rid,_self,_etag,_attachments,pkType,pkFilter,_ts,accountId,updatedById
191,6,10,Hospitals,Medical,Commercial,0,501b6d78-db99-4441-8ba5-7452575324c3,2022-01-18T21:37:43.4213371+00:00,2022-01-18T21:37:43.4213372+00:00,VOd7ALuXooLl7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLl7wAAAAAAAA==/,"""2a002e8f-0000-0200-0000-676c82c40000""",attachments/,projectType,20240330,1735164612,,
192,6,11,Radio or TV Facility,Entertainment,Commercial,0,87b6efd0-53ec-4f41-ad2e-9eae69db694a,2022-01-18T21:37:43.519046+00:00,2022-01-18T21:37:43.5190461+00:00,VOd7ALuXooLm7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLm7wAAAAAAAA==/,"""2a002f8f-0000-0200-0000-676c82c40000""",attachments/,projectType,20240330,1735164612,,
193,6,12,Art Gallery,Entertainment,Commercial,0,10418307-3917-4861-be7f-8431fc831167,2022-01-18T21:37:43.6195721+00:00,2022-01-18T21:37:43.6195722+00:00,VOd7ALuXooLn7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLn7wAAAAAAAA==/,"""2a00308f-0000-0200-0000-676c82c40000""",attachments/,projectType,20240330,1735164612,,
194,6,13,Museums,Community Buildings,Commercial,0,4d79b245-f8b2-4de1-9d39-5273de949143,2022-01-18T21:37:43.7200735+00:00,2022-01-18T21:37:43.7200736+00:00,VOd7ALuXooLo7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLo7wAAAAAAAA==/,"""2a00318f-0000-0200-0000-676c82c40000""",attachments/,projectType,20240330,1735164612,,
195,6,14,Observatory,Community Buildings,Commercial,0,9c790464-1253-4330-86f6-e10036c37e53,2022-01-18T21:37:43.8211838+00:00,2022-01-18T21:37:43.8211839+00:00,VOd7ALuXooLp7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLp7wAAAAAAAA==/,"""2a00328f-0000-0200-0000-676c82c40000""",attachments/,projectType,20240330,1735164612,,
196,6,15,Planetarium,Community Buildings,Commercial,0,4ad35877-e5a0-4a69-9888-9d9084792c05,2022-01-18T21:37:43.9215427+00:00,2022-01-18T21:37:43.9215428+00:00,VOd7ALuXooLq7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLq7wAAAAAAAA==/,"""2a00338f-0000-0200-0000-676c82c40000""",attachments/,projectType,20240330,1735164612,,
197,6,16,Aquarium,Entertainment,Commercial,0,06a0f9e0-353a-46ac-ab1a-12ec562c2957,2022-01-18T21:37:44.0190322+00:00,2022-01-18T21:37:44.0190323+00:00,VOd7ALuXooLr7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLr7wAAAAAAAA==/,"""2a00348f-0000-0200-0000-676c82c40000""",attachments/,projectType,20240330,1735164612,,
198,6,17,Science Building,Industrial,Commercial,0,ffc68129-20f4-4176-8b41-fa427bee3421,2022-01-18T21:37:44.1204166+00:00,2022-01-18T21:37:44.1204167+00:00,VOd7ALuXooLs7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLs7wAAAAAAAA==/,"""2a00358f-0000-0200-0000-676c82c40000""",attachments/,projectType,20240330,1735164612,,
199,6,18,Laboratories,Industrial,Commercial,0,4824455d-6624-4a88-bb99-6771dd4a7e5b,2022-01-18T21:37:44.2197078+00:00,2022-01-18T21:37:44.219708+00:00,VOd7ALuXooLt7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLt7wAAAAAAAA==/,"""2a00368f-0000-0200-0000-676c82c40000""",attachments/,projectType,20240330,1735164612,,
200,6,19,Weather Station,Industrial,Commercial,0,f0f5f756-a106-41c5-954b-4be1fae2d539,2022-01-18T21:37:44.3202162+00:00,2022-01-18T21:37:44.3202163+00:00,VOd7ALuXooLu7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLu7wAAAAAAAA==/,"""2a00378f-0000-0200-0000-676c82c40000""",attachments/,projectType,20240330,1735164612,,
201,6,20,Combined Flight Services,Transportation,Commercial,0,e24728c4-0878-4a17-9521-fc6bda4ceb67,2022-01-18T21:37:44.418542+00:00,2022-01-18T21:37:44.4185421+00:00,VOd7ALuXooLv7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLv7wAAAAAAAA==/,"""2a00388f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
202,6,21,Chronic Care Facility,Medical,Commercial,0,5d3bf193-7332-46db-b38b-010c1cc0d4f7,2022-01-18T21:37:44.5256217+00:00,2022-01-18T21:37:44.5256218+00:00,VOd7ALuXooLw7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLw7wAAAAAAAA==/,"""2a00398f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
203,6,22,Passenger Services Building,Transportation,Commercial,0,76c8c4c7-0613-493e-baa8-9fd71db2d58d,2022-01-18T21:37:44.6222392+00:00,2022-01-18T21:37:44.6222393+00:00,VOd7ALuXooLx7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLx7wAAAAAAAA==/,"""2a003a8f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
204,6,23,Radar Building,Industrial,Commercial,0,349cfbfc-d542-49fc-b2cb-5290ad36a2eb,2022-01-18T21:37:44.72811+00:00,2022-01-18T21:37:44.72811+00:00,VOd7ALuXooLy7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLy7wAAAAAAAA==/,"""2a003b8f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
205,6,24,Air Traffic Services School,Industrial,Commercial,0,ce245135-c7a3-452f-9c1a-fb23ab7a79b4,2022-01-18T21:37:44.8204239+00:00,2022-01-18T21:37:44.8204239+00:00,VOd7ALuXooLz7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooLz7wAAAAAAAA==/,"""2a003c8f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
206,6,25,Meteorological Services Building,Community Buildings,Commercial,0,28f68417-4c55-4c43-b561-e6ba57881f52,2022-01-18T21:37:44.9192303+00:00,2022-01-18T21:37:44.9192304+00:00,VOd7ALuXooL07wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooL07wAAAAAAAA==/,"""2a003d8f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
207,6,26,Specialized Parks Building,Community Buildings,Commercial,0,6026db6c-e642-4f57-b8d0-9c6fb79e285d,2022-01-18T21:37:45.0191778+00:00,2022-01-18T21:37:45.0191778+00:00,VOd7ALuXooL17wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooL17wAAAAAAAA==/,"""2a003e8f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
208,6,27,Park Administration Building,Community Buildings,Commercial,0,debb4f38-78d1-432f-bb78-98d5931bc2d4,2022-01-18T21:37:45.1184856+00:00,2022-01-18T21:37:45.1184856+00:00,VOd7ALuXooL27wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooL27wAAAAAAAA==/,"""2a003f8f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
209,6,28,Beach Change House and Washrooms,Community Buildings,Commercial,0,e1fc1dbd-bdd1-4654-8495-04ead8c9f0dd,2022-01-18T21:37:45.2202095+00:00,2022-01-18T21:37:45.2202095+00:00,VOd7ALuXooL37wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooL37wAAAAAAAA==/,"""2a00408f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
210,6,29,Amphitheatre,Entertainment,Commercial,0,18dbbede-399e-4482-826e-d9a2942327ac,2022-01-18T21:37:45.3192287+00:00,2022-01-18T21:37:45.3192288+00:00,VOd7ALuXooL47wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooL47wAAAAAAAA==/,"""2a00418f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
211,6,30,Park Warden Station ,Entertainment,Commercial,0,0f596f79-936a-4c9b-ab82-fc89928dcb2a,2022-01-18T21:37:45.4222584+00:00,2022-01-18T21:37:45.4222584+00:00,VOd7ALuXooL57wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooL57wAAAAAAAA==/,"""2a00428f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
212,6,31,Kitchen Shelter,Community Buildings,Commercial,0,3eee50aa-fb0f-4aab-8568-4249dbd187ad,2022-01-18T21:37:45.5211565+00:00,2022-01-18T21:37:45.5211565+00:00,VOd7ALuXooL67wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooL67wAAAAAAAA==/,"""2a00438f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
213,6,32,Psychiatric Facility,Medical,Commercial,0,6d2997bb-5c30-46e4-90f6-541bbfade91a,2022-01-18T21:37:45.6194569+00:00,2022-01-18T21:37:45.6194569+00:00,VOd7ALuXooL77wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooL77wAAAAAAAA==/,"""2a00448f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
214,6,33,Official Government Residence,Government,Commercial,0,353a844d-f92c-4155-afca-5af4d63c9a04,2022-01-18T21:37:45.7217202+00:00,2022-01-18T21:37:45.7217203+00:00,VOd7ALuXooL87wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooL87wAAAAAAAA==/,"""2a00458f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
215,6,34,Consulate,Government,Commercial,0,4064630e-2a92-4cb7-8802-054c41883650,2022-01-18T21:37:45.8224038+00:00,2022-01-18T21:37:45.8224039+00:00,VOd7ALuXooL97wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooL97wAAAAAAAA==/,"""2a00468f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
216,6,35,Embassy,Government,Commercial,0,417c74b2-c566-4574-bc26-f1bcafb55573,2022-01-18T21:37:45.9208554+00:00,2022-01-18T21:37:45.9208555+00:00,VOd7ALuXooL+7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooL+7wAAAAAAAA==/,"""2a00478f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
217,6,36,Custom Residence,Residential,Commercial,0,76da1e67-a228-41d6-89b7-322ef68f9250,2022-01-18T21:37:46.0204164+00:00,2022-01-18T21:37:46.0204164+00:00,VOd7ALuXooL-7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooL-7wAAAAAAAA==/,"""2a00488f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
218,6,37,Custom Swimming Pool,Retail,Commercial,0,877e0765-64ef-418b-a087-56bd58ba3645,2022-01-18T21:37:46.1210386+00:00,2022-01-18T21:37:46.1210386+00:00,VOd7ALuXooIA8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIA8AAAAAAAAA==/,"""2a00498f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
219,6,38,Medical Research Facility,Medical,Commercial,0,95c3b89b-a7a3-4d22-baa6-ac886da5b11e,2022-01-18T21:37:46.2198553+00:00,2022-01-18T21:37:46.2198553+00:00,VOd7ALuXooIB8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIB8AAAAAAAAA==/,"""2a004a8f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
220,6,39,Dental Building,Medical,Commercial,0,2cad093b-ff8f-42bc-ad8c-439433035c47,2022-01-18T21:37:46.3211608+00:00,2022-01-18T21:37:46.3211609+00:00,VOd7ALuXooIC8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIC8AAAAAAAAA==/,"""2a004b8f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
221,6,40,Clinics,Medical,Commercial,0,420a0129-1dc2-4de1-826e-66a0e29a77b6,2022-01-18T21:37:46.4209061+00:00,2022-01-18T21:37:46.4209061+00:00,VOd7ALuXooID8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooID8AAAAAAAAA==/,"""2a004c8f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
222,6,41,Veterinary Hospitals,Veterinary,Commercial,0,5ad7a4f7-a84a-4559-a604-d363695b99ca,2022-01-18T21:37:46.5200111+00:00,2022-01-18T21:37:46.5200112+00:00,VOd7ALuXooIE8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIE8AAAAAAAAA==/,"""2a004d8f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
223,6,42,Radiology,Medical,Commercial,0,e9e71401-8ccf-496a-bde4-932e7e12d9df,2022-01-18T21:37:46.6205687+00:00,2022-01-18T21:37:46.6205687+00:00,VOd7ALuXooIF8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIF8AAAAAAAAA==/,"""2a004e8f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
224,6,43,Communications Buildings,Retail,Commercial,0,3379e5b7-4a71-454a-bd70-9aec0da26f30,2022-01-18T21:37:46.7201309+00:00,2022-01-18T21:37:46.720131+00:00,VOd7ALuXooIG8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIG8AAAAAAAAA==/,"""2a004f8f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
225,6,44,Governmental Offices,Government,Commercial,1,cea45a9e-d406-4f3a-8efd-f2c7ca810822,2022-01-18T21:37:46.8212186+00:00,2022-01-18T21:37:46.8212186+00:00,VOd7ALuXooIH8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIH8AAAAAAAAA==/,"""2a00508f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
226,6,45,Miscellaneous Government Buildings,Government,Commercial,1,bf952b59-728c-41b2-9ee5-606a6f5581f1,2022-01-18T21:37:46.922688+00:00,2022-01-18T21:37:46.9226881+00:00,VOd7ALuXooII8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooII8AAAAAAAAA==/,"""2a00518f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
227,6,46,Medical Offices,Medical,Commercial,1,78e5d7aa-7892-4a70-a010-85e62435ca27,2022-01-18T21:37:47.0202165+00:00,2022-01-18T21:37:47.0202166+00:00,VOd7ALuXooIJ8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIJ8AAAAAAAAA==/,"""2a00528f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
228,6,47,Nursing Homes,Medical,Commercial,1,d9c8ad53-3eb3-4113-9dbd-e6553b6690ff,2022-01-18T21:37:47.1240843+00:00,2022-01-18T21:37:47.1240844+00:00,VOd7ALuXooIK8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIK8AAAAAAAAA==/,"""2a00538f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
229,6,48,Outpatient Surgery Centers,Medical,Commercial,1,90f081ee-8cb9-4a19-852a-964a3efb2050,2022-01-18T21:37:47.2191411+00:00,2022-01-18T21:37:47.2191412+00:00,VOd7ALuXooIL8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIL8AAAAAAAAA==/,"""2a00548f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
230,6,49,Rehabilitation Centers,Medical,Commercial,1,ceb8a1d2-5fad-4209-b94f-2e03354eba0f,2022-01-18T21:37:47.3202628+00:00,2022-01-18T21:37:47.3202629+00:00,VOd7ALuXooIM8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIM8AAAAAAAAA==/,"""2a00558f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
231,7,10,Emergency Operations Center,Medical,Commercial,0,1d290c75-0aa4-402d-804b-cbf5e7281c4e,2022-01-18T21:37:47.419466+00:00,2022-01-18T21:37:47.4194661+00:00,VOd7ALuXooIN8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIN8AAAAAAAAA==/,"""2a00568f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
232,7,11,Opera House,Entertainment,Commercial,0,8f8226cf-d79b-401c-8003-ce520c983abb,2022-01-18T21:37:47.5213666+00:00,2022-01-18T21:37:47.5213666+00:00,VOd7ALuXooIO8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIO8AAAAAAAAA==/,"""2a00578f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
233,7,12,Critical Care Facility,Medical,Commercial,0,db7ec9e2-520f-426b-b6f4-b27e142b8c79,2022-01-18T21:37:47.6205766+00:00,2022-01-18T21:37:47.6205767+00:00,VOd7ALuXooIP8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIP8AAAAAAAAA==/,"""2a00588f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
234,7,13,Data Centers,Electrical & Mechanical,Commercial,0,44960226-e785-429b-a3df-f55fe0c83517,2022-01-18T21:37:47.7226525+00:00,2022-01-18T21:37:47.7226525+00:00,VOd7ALuXooIQ8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIQ8AAAAAAAAA==/,"""2a00598f-0000-0200-0000-676c82c50000""",attachments/,projectType,20240330,1735164613,,
235,7,14,Computer Center,Industrial,Commercial,0,864f5e49-a846-47ea-abc9-f9821394b884,2022-01-18T21:37:47.8201284+00:00,2022-01-18T21:37:47.8201284+00:00,VOd7ALuXooIR8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIR8AAAAAAAAA==/,"""2a005a8f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
236,7,15,Maximum Security Correction Institution,Government,Commercial,0,53a8ed76-1a54-4946-9491-7a7edb978ebc,2022-01-18T21:37:47.9220178+00:00,2022-01-18T21:37:47.9220179+00:00,VOd7ALuXooIS8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIS8AAAAAAAAA==/,"""2a005b8f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
237,7,16,Decorative Work,Entertainment,Commercial,0,551fc4a8-b98a-4a43-8ed4-fee1a2e0d8d4,2022-01-18T21:37:48.0491243+00:00,2022-01-18T21:37:48.0491243+00:00,VOd7ALuXooIT8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIT8AAAAAAAAA==/,"""2a005c8f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
238,7,17,Exhibition Display,Retail,Commercial,0,648b193d-2b9c-4e44-8a27-f3072a0f61e0,2022-01-18T21:37:48.1206633+00:00,2022-01-18T21:37:48.1206633+00:00,VOd7ALuXooIU8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIU8AAAAAAAAA==/,"""2a005d8f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
239,7,18,Public Garden,Retail,Commercial,0,84f7d321-2ad0-4f74-afd5-fde631fa3c68,2022-01-18T21:37:48.2192219+00:00,2022-01-18T21:37:48.2192219+00:00,VOd7ALuXooIV8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIV8AAAAAAAAA==/,"""2a005e8f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
240,7,19,Promenade,Retail,Commercial,0,eaf0ade3-d94c-4f25-9ba1-b7371b958f8d,2022-01-18T21:37:48.3212063+00:00,2022-01-18T21:37:48.3212064+00:00,VOd7ALuXooIW8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIW8AAAAAAAAA==/,"""2a005f8f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
241,7,20,Fountain,Retail,Commercial,0,28a8ab86-d4a8-4fd6-8e4d-a9a397db3284,2022-01-18T21:37:48.4200911+00:00,2022-01-18T21:37:48.4200912+00:00,VOd7ALuXooIX8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIX8AAAAAAAAA==/,"""2a00608f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
242,7,21,Commemorative and Funeral Monument,Retail,Commercial,0,227bf937-db9f-4406-a904-93f776dfcf14,2022-01-18T21:37:48.5215128+00:00,2022-01-18T21:37:48.5215129+00:00,VOd7ALuXooIY8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIY8AAAAAAAAA==/,"""2a00618f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
243,7,22,Fortification,Government,Commercial,0,e5e1ae2e-64b2-42eb-8568-bcb9f18a7eb5,2022-01-18T21:37:48.6366927+00:00,2022-01-18T21:37:48.6366928+00:00,VOd7ALuXooIZ8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIZ8AAAAAAAAA==/,"""2a00628f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
244,7,23,Air Traffic Control Towers,Transportation,Commercial,0,5979b7c5-2e65-4f53-9653-c40f50a9e135,2022-01-18T21:37:48.7201399+00:00,2022-01-18T21:37:48.7201399+00:00,VOd7ALuXooIa8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIa8AAAAAAAAA==/,"""2a00638f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
245,7,24,Airport Runways/Taxiway,Civil,"Civil, Infrastructure & Landscaping",1,b5049ebb-36d7-485d-b39e-0279f431e81d,2022-01-18T21:37:48.8222463+00:00,2022-01-18T21:37:48.8222464+00:00,VOd7ALuXooIb8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIb8AAAAAAAAA==/,"""2a00648f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
246,7,25,Railroads,Civil,"Civil, Infrastructure & Landscaping",1,eeaf9792-b9ad-41e1-ab4f-8be037d4a82e,2022-01-18T21:37:48.946469+00:00,2022-01-18T21:37:48.946469+00:00,VOd7ALuXooIc8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIc8AAAAAAAAA==/,"""2a00658f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
247,7,26,Reservoirs,Civil,"Civil, Infrastructure & Landscaping",1,cd705776-cc36-4ffb-9eed-d9205d6b4201,2022-01-18T21:37:49.0213284+00:00,2022-01-18T21:37:49.0213284+00:00,VOd7ALuXooId8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooId8AAAAAAAAA==/,"""2a00668f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
248,7,27,Retention Dams,Civil,"Civil, Infrastructure & Landscaping",1,9d3eac0d-f951-4c1d-a1a4-9033b567a24e,2022-01-18T21:37:49.1201297+00:00,2022-01-18T21:37:49.1201297+00:00,VOd7ALuXooIe8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIe8AAAAAAAAA==/,"""2a00678f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
249,7,28,Roads,Civil,"Civil, Infrastructure & Landscaping",1,d1a8bad5-a3fc-4353-98cc-7e672ff6d8ec,2022-01-18T21:37:49.2202173+00:00,2022-01-18T21:37:49.2202173+00:00,VOd7ALuXooIf8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIf8AAAAAAAAA==/,"""2a00688f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
250,7,29,Subways,Civil,"Civil, Infrastructure & Landscaping",1,3df0f9b9-7fca-4193-b89f-c69b12f490ce,2022-01-18T21:37:49.3209991+00:00,2022-01-18T21:37:49.3209992+00:00,VOd7ALuXooIg8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIg8AAAAAAAAA==/,"""2a006a8f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
251,7,30,Tunnels,Civil,"Civil, Infrastructure & Landscaping",1,4e0d76fb-1851-4eea-bacd-04c397fe5689,2022-01-18T21:37:49.4199161+00:00,2022-01-18T21:37:49.4199162+00:00,VOd7ALuXooIh8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIh8AAAAAAAAA==/,"""2a006b8f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
252,7,31,Golf Courses,Site Work & Landscaping,"Civil, Infrastructure & Landscaping",1,957c4398-27f5-4022-9daf-915cf926f8de,2022-01-18T21:37:49.5212419+00:00,2022-01-18T21:37:49.5212419+00:00,VOd7ALuXooIi8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIi8AAAAAAAAA==/,"""2a006c8f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
253,7,32,Municipal Water and Wastewater Facilities,Water & Sewer,"Civil, Infrastructure & Landscaping",1,d92accc5-0f88-4784-b6d9-c0cf15d7efaa,2022-01-18T21:37:49.6202282+00:00,2022-01-18T21:37:49.6202282+00:00,VOd7ALuXooIj8AAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIj8AAAAAAAAA==/,"""2a006d8f-0000-0200-0000-676c82c60000""",attachments/,projectType,20240330,1735164614,,
